,RegisterPage,JPEGNum,EntryNum,Title,First Name,Last Name,City,Occupation,drYear,drMonth,drDay,drNo,drTitle,drFirst,drLast,drNo2,DollarAmt,CentAmt,crYear,crMonth,crDay,crNo,crTitle,crFirst,crLast,crNo2,crDollarAmt,crCentAmt,Note,Unnamed: 29
790,112.0,125.0,,,"Funded Deferred Stock, Contra",,,,,,,,,,,,,,1794.0,10.0,31.0,,,113 D. Thomas Woodroufer Smith to the Offfice in Pensylvenia,,,12000.0,,,
791,112.0,125.0,,,"Funded Deferred Stock, Contra",,,,,,,,,,,,,,1794.0,11.0,11.0,,,115 D. in Favor John Peck to the Books in Massachusetts,,,77.0,82.0,,
792,112.0,125.0,,,"Funded Deferred Stock, Contra",,,,,,,,,,,,,,1794.0,12.0,31.0,,,Balance Remaining in the Books,,,31338.0,23.0,,
793,122.0,125.0,,,"Funded Deferred Stock, Contra",,,,,,,,,,,,,,,,,,,,,,43689.0,22.0,,
794,112.0,125.0,,,"Funded Deferred Stock, Contra ",,,,1795.0,1.0,1.0,,,Amount Stock on the Books,,,31338.0,23.0,1795.0,,,,,Certificate Issued and Addressed to the Sectetary of the Treasury for Transferring from This Office Verginia,,,,,,
795,112.0,125.0,,,"Funded Deferred Stock, Contra ",,,,,,,,,,,,,,1795.0,1.0,1.0,,,No. 128 in favor of Loomis and Tillinghast to the Books in New York,,582,163.0,54.0,,
796,112.0,125.0,,,"Funded Deferred Stock, Contra ",,,,,,,,,,,,,,1795.0,3.0,31.0,,,Balance Stock Remaining on the Books,,,31174.0,69.0,,
797,112.0,125.0,,,"Funded Deferred Stock, Contra ",,,,,,,,,,,,,,,,,,,,,,31338.0,23.0,,
798,112.0,125.0,,,Oliver,Bowen,Providence,Merchant,1795.0,1.0,1.0,,,Certificate No. 128 for Transferring to the Books at New York in the name of Loomis and Tillinghast. See page 113 treir account,,,,,1795.0,1.0,1.0,,,Nathan Waterman and R. Newell,,580,163.0,54.0,,
799,113.0,126.0,,,Rufus Waterman,,Providence,Guardian to Person and Estate of Rebeca Demount,1796.0,4.0,20.0,,,Oliver,Bowen,2.0,327.0,9.0,1795.0,1.0,1.0,,,Nathan Waterman and R. Newell,,581,327.0,9.0,,
800,113.0,126.0,,,Loomis and Tillinghast,,New York,Merchant,1795.0,1.0,1.0,,,Certificate No. 128 for Transferring to the Books in New York,,582.0,163.0,54.0,1795.0,1.0,1.0,,,Oliver,Bowen,582,163.0,54.0,,
801,113.0,126.0,,,John,Jackson,Boston,Broker,1795.0,7.0,27.0,,,Thomas,Palmer,608.0,183.0,25.0,1795.0,2.0,21.0,,,Charles,Lippitt,586,12.0,6.0,,
802,113.0,126.0,,,John,Jackson,Boston,Broker,,,,,,,,,,,,,,,,John,Low,587,171.0,19.0,,
803,113.0,126.0,,,John,Jackson,Boston,Broker,,,,,,,,,,,,,,,,,,,183.0,79.0,,
804,114.0,127.0,,,Nicholas,Cooke,New York,Merchant,1795.0,10.0,20.0,,,Certificate No. 134 for Transferring to the Books at New York,,597.0,916.0,49.0,1795.0,4.0,20.0,,,Zephaniah,Andrews,597,27.0,34.0,,
805,114.0,127.0,,,Nicholas,Cooke,New York,Merchant,,,,,,,,,,,,,,,,Nathan,Angell,,889.0,15.0,,
806,114.0,127.0,,,Nicholas,Cooke,New York,Merchant,,,,,,,,,,,,,,,,,,,916.0,49.0,,
807,114.0,127.0,,,Nicholas,Cooke,New York,Merchant,1796.0,4.0,15.0,,,Certificate No. 151 for Transferring to the Books of New York,,1.0,159.0,73.0,1796.0,4.0,15.0,,,Caleb,Fisher,1,159.0,73.0,,
808,114.0,127.0,,,"Funded Deferred Stock, Contra",,,,1795.0,4.0,1.0,,,Amount Stock Standing on the Books this day,,,31174.0,69.0,1795.0,,,,,Certificate issued and Adressed to the Secretary of the Treasury for Transferring from this Office Vizt,,,,,,
809,114.0,127.0,,,"Funded Deferred Stock, Contra",,,,,,,,,,,,,,1795.0,4.0,20.0,,,134 in Favor Nicholas Cooke to the Office New York,,,916.0,49.0,,
810,114.0,127.0,,,"Funded Deferred Stock, Contra",,,,,,,,,,,,,,1795.0,5.0,25.0,,,140 in Favor Lovett and Adams to the Office New York,,,38.0,26.0,,
811,114.0,127.0,,,"Funded Deferred Stock, Contra",,,,,,,,,,,,,,1795.0,6.0,30.0,,,Balance Stock Remaining on the Books,,,30219.0,94.0,,
812,,,,,,,,,,,,,,,,,,,,,,,,,,,31174.0,69.0,,
813,114.0,127.0,,,Lovett and Adams,,New York,Merchant,1795.0,5.0,25.0,,,Certificate No. 110 for Transferring to the Books on NewYork,,600.0,38.0,26.0,1795.0,5.0,25.0,,,Thomas,Church,600,38.0,26.0,,
814,114.0,127.0,,,,,,,1795.0,7.0,27.0,,,Certificate No. 144 for Transferring to the Books on NewYork,,607.0,195.0,66.0,1795.0,7.0,27.0,,,Richard,Olney,607,195.0,66.0,,
815,115.0,128.0,,,"Funded Deferred Stock, Contra",,,,1795.0,7.0,1.0,,,Amount Stock Standing on the Books This Day,,,30219.0,94.0,1795.0,7.0,27.0,,,Thomas ,Dickson,606,6000.0,,,
816,115.0,128.0,,,"Funded Deferred Stock, Contra",,,,1795.0,7.0,27.0,,,Samuel W. Greene Transferred from the office in Connecticut,,607.0,200.0,65.0,,,,,,Richard,Olney,607,195.0,66.0,,
817,115.0,128.0,,,"Funded Deferred Stock, Contra",,,,,,,,,,,,,,1795.0,9.0,30.0,,,Balance Stock Remaining on the Books,,,24224.0,93.0,,
818,115.0,128.0,,,"Funded Deferred Stock, Contra",,,,,,,,,,,,30420.0,59.0,,,,,,,,,30420.0,59.0,,
819,115.0,128.0,,,Benjamin,Webb. Anstic ,"Devizes, Wilts, G Britain",,1795.0,7.0,27.0,,,Certificate No. 143 for Transferring to the Register of the Tresurry,,606.0,6000.0,,,1795.0,7.0,27,,Thomas,Dickason,606,6000.0,,,
820,115.0,128.0,,,Samuel W.,Greene,Providence,Merchant,1796.0,5.0,,3.0,,Samuel,Ward,4.0,216.0,65.0,1795.0,7.0,27.0,,,Transferred from the Office Connecticut,,607,200.0,65.0,,
821,115.0,128.0,,,Samuel W.,Greene,Providence,Merchant,,,,,,,,,,,1796.0,1.0,16.0,,,Archibald,Stewart,621,5.0,52.0,,
822,115.0,128.0,,,Samuel W.,Greene,Providence,Merchant,,,,,,,,,,,,,,,,Ashon,Robbins,,10.0,48.0,,
823,115.0,128.0,,,Samuel W.,Greene,Providence,Merchant,,,,,,,,,,,,,,,,,,,216.0,65.0,,
824,115.0,128.0,,,Samuel W.,Greene,Providence,Merchant,,,,,,,,,,,1797.0,4.0,1.0,,Jun,Elisha,Brown,270,12.0,53.0,,
825,115.0,128.0,,,Samuel W.,Greene,Providence,Merchant,,,,,,,,,,,,,,,,Sarah,Field,,682.0,28.0,,
826,115.0,128.0,,,Samuel W.,Greene,Providence,Merchant,,,,,,,,,,,,,,,,,,,694.0,81.0,,
827,116.0,129.0,,,Thomas,Palmer,London,Esquire,,,,,,,,,,,1795.0,7.0,27.0,,,John,Jackson,608,183.0,25.0,,
828,116.0,129.0,,Jun,Richard ,Smith,Bristol,"Esquire, as Treasury of Carholic Society and His Successors in S. Office",,,,,,,,,,,1795.0,10.0,27.0,,,Archibald,"Monro Late, Treasury",612,343.0,21.0,,
829,116.0,129.0,,,William,Hunter,Newport,,,,,,,,,,,,1795.0,10.0,27.0,,,John,Malbone,613,23.0,62.0,,
830,117.0,130.0,,,Joseph,Martin,Providence,,,,,,,,,,,,1795.0,10.0,27.0,,,Heirs of Joseph Martin,,615,30.0,44.0,,
831,117.0,130.0,,,Joseph,Martin,Providence,,,,,,,,,,,,,,,,,Amount Brought from Page,,107,927.0,61.0,,
832,117.0,130.0,,,Joseph,Martin,Providence,,,,,,,,,,,,,,,,,,,,958.0,5.0,,
833,117.0,130.0,,,John,Martin,Providece,,,,,,,,,,,,1795.0,10.0,27.0,,,Heirs of Joseph Martin,,616,13.0,90.0,,
834,117.0,130.0,,,John,Martin,Providece,,,,,,,,,,,,,,,,,William,Brayton,,16.0,54.0,,
835,117.0,130.0,,,John,Martin,Providece,,,,,,,,,,,,,,,,,,,,30.0,44.0,,
836,117.0,130.0,,,Benjamin,Conner,Exeter,Merchant,1795.0,11.0,26.0,,,Certificate No. 145 for Transferring to the Register of The Treasury,,617.0,50.0,93.0,1795.0,11.0,26.0,,,Enos,Hitchcock,617,50.0,93.0,,
837,118.0,131.0,,,"Deferred Stock, Contra",,,,1795.0,10.0,1.0,,,Amount Stock Standing on the Books This Day,,,24221.0,93.0,1795.0,,,,,Certificate Issued and Addressed to the Secretary of the Treasury for Transfering from this Office Vizt,,,,,,
838,118.0,131.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,1795.0,11.0,26.0,,,No. 145 in favor Benjamin Conner to the Office of the Register of Treasury,,617,50.0,93.0,,
839,118.0,131.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,1795.0,12.0,31.0,,,Stock Remaining on the Books of this Office,,,24174.0,,,
840,118.0,131.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,,,,,,,,,24224.0,93.0,,
841,118.0,131.0,,,Elias,Perkins,New London,Esquire,1796.0,1.0,16.0,,,Certificate No. 147 for Transferring to the Office in Connecticut,,619.0,77.0,26.0,1796.0,1.0,16.0,,,John,Mumford,619,77.0,26.0,,
842,118.0,131.0,,,Arnold,Van Poelien,Hamburg,Merchant,1796.0,3.0,14.0,,,Certificate No. 149 for Transferring to the Register the Treasury,,625.0,2595.0,49.0,1796.0,3.0,14.0,,,Thomas,Dickason,625,2595.0,49.0,,
843,119.0,132.0,,,"Deferred Stock, Contra",,,,1796.0,1.0,1.0,,,Amount Stock Standing on the books This day,,619.0,24174.0,,,,,,,Certificate Issued and Addressed to the Secretary of The Treasury for Transferring From This Office Vizt,,,,, , 
844,119.0,132.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,1796.0,1.0,16.0,,,No. 117 in favor of Elias Perkins to the Loan Office in Connecticut,,619,77.0,26.0,,
845,119.0,132.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,1796.0,3.0,14.0,,,No. 149 in favor Arnold Van Poelien to the Register of the Treasury,,625,2595.0,49.0,,
846,119.0,132.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,1796.0,3.0,31.0,,,Balance Remaining on the Books,,,21501.0,25.0,,
847,119.0,132.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,,,,,,,,,24174.0,0.0,,
848,119.0,132.0,,Jun,Oliver ,Bowen,Providence,Merchant,1796.0,8.0,1.0,,,John,Adams,,327.0,9.0,1796.0,4.0,20.0,,,Rufus,Waterman Guardian,2,327.0,9.0,,
849,119.0,132.0,,,Samuel,Ward,New York,Merchant,1796.0,5.0,3.0,,,Certificate No. 160 for Transfering to the Books in the State of New York,,,216.0,65.0,1796.0,5.0,3.0,,,Samuel W.,Greene,5,216.0,65.0,,
850,120.0,133.0,,,"Deferred Stock, Contra",,,,1796.0,4.0,1.0,,,Amount Stock Standing This Day on The Books,,,21501.0,25.0,,,,,,Certificate Issued and Addressed to the Secretary of Treasury from Transferring from this Office,,,,,,
851,120.0,133.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,1796.0,4.0,15.0,,,No. 151 in favor Nicholas Cooke to the Office in New York,,,159.0,73.0,,
852,120.0,133.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,1796.0,4.0,3.0,,,No. 160 in favor Ward Deceaed,,,216.0,65.0,,
853,120.0,133.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,,,,,,,,,376.0,38.0,,
854,120.0,133.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,1796.0,6.0,30.0,,,Balance Stock Remaining on the Books,,,21124.0,87.0,,
855,120.0,133.0,,,"Deferred Stock, Contra",,,,,,,,,,,,21501.0,25.0,,,,,,,,,21501.0,25.0,,
856,120.0,133.0,,,Thomas,McEwen,Philadelphia,Merchant,1796.0,7.0,28.0,,,Certificate No. 166 for Transferring to the Books in New York,,7.0,96.0,58.0,1796.0,7.0,9.0,,,Martha,Field,,96.0,58.0,,
857,120.0,133.0,,,John,Adams,New York,,1796.0,8.0,1.0,,,Certificate No. 169 for Transferring to the Office in New York,,8.0,327.0,9.0,1796.0,8.0,1.0,,Jr,Oliver,Bowen,8,327.0,9.0,,
858,121.0,134.0,,,Benjamin,Joy,Boston,Merchant,1796.0,8.0,20.0,,,Certificate No. 171 for Transferring to the Office in Massachusetts,,9.0,49.0,8.0,1796.0,8.0,20.0,,,Samuel,Nightingale,9,49.0,8.0,,
859,121.0,134.0,,,"Deferred Stock, Contra",,,,1796.0,7.0,1.0,,,Amount of Stock Standing on the Books this Day,,,21124.0,87.0,,,,,,Certificates Issued and Addressed to the Secretary of The Treasury for Transferring From This Office Vizt,,,,,,
860,121.0,134.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,1796.0,7.0,9.0,,,No. 166 in Favor Thomas McEuen to Office in New York,,,96.0,58.0,,
861,121.0,134.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,1796.0,8.0,1.0,,,No. 168 in Favor John Adams to Office in New York,,,327.0,9.0,,
862,121.0,134.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,,,20.0,,,No. 171 in Favor of Benjamin Joy to the Office in Massachusetts,,,49.0,8.0,,
863,121.0,134.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,,,,,,,,,472.0,75.0,,
864,121.0,134.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,1796.0,9.0,30.0,,,Amount Stock Remaining on the Books,,,20652.0,12.0,,
865,121.0,134.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,,,,,,,,,21124.0,87.0,,
866,121.0,134.0,,,"Deferred Stock, Contra",,,,1796.0,10.0,1.0,,,Amount Stock Standing on the Books this day,,,20652.0,12.0,,,,,,Certificate Issued and Company,,,,,,
867,121.0,134.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,1796.0,10.0,1.0,,,No. 175 in Favor of Gad Hitchcock to the office Massachusetts,,,36.0,83.0,,
868,121.0,134.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,,,,,,No. 178 in favor of John Murray to the Office in New York,,,63.0,8.0,,
869,121.0,134.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,1796.0,12.0,31.0,,,Stock Remaining on the Books This Day,,,20552.0,21.0,,
870,121.0,134.0,,,"Deferred Stock, Contra",,,,,,,,,,,,,,,,,,,,,,20652.0,12.0,,
